0,1.0551386623164765
1,1.0762250453720508
2,1.077005347593583
3,1.083775185577943
4,1.067095588235294
5,1.0500963391136802
6,1.202416918429003
7,1.0592592592592591
8,1.0442341549295775
9,1.0154639175257731
10,1.0
11,1.11006018916595
12,1.1730308061243313
13,1.0974099099099097
14,1.0390295358649788
15,1.0669934640522876
16,1.125952380952381
17,1.0865766481334391
18,1.0254237288135593
19,1.013883217639853
20,1.079601990049751
21,1.061381074168798
22,1.1638
23,1.084188775510204
24,1.048826291079812
25,1.0364963503649636
26,1.0628715134887974
27,1.1153241650294696
28,1.0750600480384307
29,1.075189736773502
30,1.0
31,1.0685069008782935
32,1.041961338991042
33,1.0748873873873872
34,1.079155672823219
35,1.0486968449931413
36,1.0166444740346205
37,1.0869056897895557
38,1.0988621861125591
39,1.0759796658080105
40,1.0783664459161146
41,1.0666479190101237
42,1.04639166816775
43,1.0355029585798816
44,1.1460272011453114
45,1.0364934549781832
46,1.055166374781086
47,1.0535254760679362
48,1.0417495029821073
49,1.0511152416356877
50,1.0593705293276108
51,1.064896755162242
52,1.0558073654390936
53,1.0877565463552723
54,1.0284431137724552
55,1.0655479811221815
56,1.0462225055785783
57,1.036626916524702
58,1.0497636227917393
59,1.026092055115802
60,1.0358267716535434
61,1.0847029077117574
62,1.0441996244572234
63,1.052858020897357
64,1.0
65,1.0995750708215297
66,1.0453661697990926
67,1.0331550802139038
68,1.034739454094293
69,1.074820143884892
70,1.0756457564575643
71,1.0329099307159353
72,1.2024291497975708
73,1.0370748299319728
74,1.0438194898626554
75,1.0377910184265695
76,1.0513264129181084
77,1.1142438667154888
78,1.140952380952381
79,1.0990658800393314
80,1.0318181818181817
81,1.1626564003849855
82,1.0324416619237335
83,1.1943942133815553
84,1.0363300492610836
85,1.0922330097087378
86,1.021880819366853
87,1.033119674700852
88,1.0307272106520997
89,1.034675615212528
90,1.1387832699619773
91,1.1502504173622703
92,1.0869077656293804
93,1.0789473684210527
94,1.0200629425649095
95,1.0547557840616968
96,1.0517883755588673
97,1.049553208773355
98,1.0073710073710074
99,1.0829596412556055
100,1.031657355679702
101,1.0683482506102524
102,1.0632621951219512
103,1.1769966080789394
104,1.0225207427894114
105,1.0
106,1.0153772368933787
107,1.0850427350427352
108,1.0764360018091361
109,0.9977306202833311
110,1.012555690562981
111,1.0592011412268187
112,1.0320829220138203
113,1.0691666666666666
114,1.053370786516854
115,1.0398009950248757
116,1.1051643192488263
117,1.0481163744871318
118,1.096774193548387
119,1.0482352941176472
120,1.0438659058487874
121,1.0214646464646464
122,1.0278796771826852
123,1.0365296803652968
124,1.0576401869158878
125,1.0653732602277521
126,1.017814726840855
127,1.0227272727272727
128,1.034263959390863
129,1.0469565217391303
130,1.0
131,1.0393013100436683
132,1.1069142125480154
133,1.0687830687830688
134,1.0600961538461537
135,1.0350928929519316
136,1.0804597701149428
137,1.0430292598967297
138,1.0348514851485149
139,1.0014204545454546
140,1.0559995832831428
141,1.0422866092404073
142,1.0515587529976018
143,1.1407468198604842
144,1.2243880326382595
145,1.048284625158831
146,1.1047957371225576
147,1.0442477876106195
148,1.1973367576789093
149,1.0685771221868434
150,1.0756897006060853
151,1.0938289426199928
152,1.0589861751152074
153,1.0334252239834596
154,1.033168009919405
155,1.0430399379604498
156,1.1044600938967137
157,1.0282671036460467
158,1.041559644082523
159,1.0478741211918312
160,1.0566870332654446
161,1.0611111111111111
162,1.0660122699386503
163,1.061953931691819
164,1.1694844933098227
165,1.1375661375661374
166,1.0318066157760812
167,1.0565916398713826
168,1.0579710144927537
169,1.0692124105011933
170,1.051871306631648
171,1.028589381087025
172,1.0847682119205297
173,1.059925093632959
174,1.1462160176340925
175,1.0
176,1.0586823734729494
177,1.0612745098039216
178,1.1211190719890822
179,1.0360334664384863
180,1.1290659124104514
181,1.050131926121372
182,1.0296803652968036
183,1.0677860696517416
184,1.0964912280701753
185,1.0748476936466491
186,1.054164838140412
187,1.017204301075269
188,1.0903401360544218
189,1.0949214026602176
190,1.041974479516454
191,1.03789592760181
192,1.0962536023054754
193,1.1457929430011633
194,1.0480541455160743
195,1.0695499707773233
196,1.059837398373984
197,1.0605163090210765
198,1.1150408083948697
199,1.0675105485232066
200,1.0404159309397685
201,1.0556500850765689
202,1.0440084835630965
203,1.0328542094455853
204,1.2222222222222223
205,1.055016339869281
206,1.0139165009940359
207,1.0534246575342467
208,1.0598257359000713
209,1.2272876352902593
210,1.053701015965167
211,1.1929133858267715
212,1.1466744685000974
213,1.2038690476190477
214,1.1017293997965412
215,1.0626666666666666
216,1.0660633484162894
217,1.0634743875278396
218,1.058096415327565
219,1.0717592592592593
220,1.0654831199068684
221,1.0284015852047557
222,1.099582898852972
223,1.0217121588089328
224,1.086893903024484
225,1.0459770114942528
226,1.0235840297121634
227,1.0399792315680165
228,1.0785786802030457
229,1.1811350090697073
230,1.1490593342981188
231,1.037405026300409
232,1.1017094017094018
233,1.0
234,1.0269961977186313
235,1.0315222556629178
236,1.0293569431500464
237,1.0656039239730226
238,1.1664137582195244
239,1.0412034009156312
240,1.0678087080656675
241,1.0561017929438983
242,1.0667605633802817
243,1.1532663316582914
244,1.0462962962962963
245,1.034965034965035
246,1.0558252427184465
247,1.0751789976133652
248,1.0813893208916536
249,1.0601404741000877
250,1.0905602455871066
251,1.0600634050209923
252,1.0226244343891402
253,1.023470839260313
254,1.0
255,1.0370015948963316
256,1.016895459345301
257,1.0301142263759084
258,1.029546400332917
259,1.0509734513274336
260,1.0695329087048833
261,1.0839012925969447
262,1.0767279644895371
263,1.1383981154299174
264,1.0431592576607682
265,1.0719900703351262
266,1.038726333907057
267,1.1498030526834073
268,1.0633163604162055
269,1.0754915730337078
270,1.0
271,1.0600539811066128
272,1.0334550282110853
273,1.0576525821596243
274,1.0554794520547945
275,1.1130113866510645
276,1.0280918122644742
277,1.1689268867924527
278,1.1880580357142856
279,1.0262788521522146
280,1.0522696011004127
281,1.115032679738562
282,1.0553944315545245
283,1.0702151755379388
284,1.2692394471203368
285,1.0633946830265848
286,1.0405376110990678
287,1.06917769186933
288,1.0795047222428793
289,1.1152442252500767
290,1.0819304152637486
291,1.046692607003891
292,1.0587576944599888
293,1.4042605853183916
294,1.0727597145122918
295,1.0
296,0.9982852243498141
297,1.0118413409160916
298,1.0864315220845249
299,1.0573831313381152
300,1.0394987481445146
301,1.0516206482593038
302,1.056269113149847
303,1.1176596427425394
304,1.0887077590428882
305,1.1556147950683104
306,1.0464244521337946
307,1.023849140321686
308,1.1115555555555556
309,1.0550148116800677
310,1.0395238095238095
311,1.01562944018187
312,1.0216888461654
313,1.0529986052998606
314,1.054714384033035
315,1.051432516396272
316,1.01688519950948
317,1.1134020618556701
318,1.1823867900925693
319,1.048256695300657
320,1.0370370370370372
321,1.0511559272011806
322,1.1025051712250058
323,1.0732984293193717
324,1.134347549252938
325,1.0664541441883277
326,1.0746819860484202
327,1.0894780447390224
328,1.0768064876957495
329,1.078284547311096
330,1.104069379586391
331,1.0242460796139927
332,1.0636219640971487
333,1.0422297297297298
334,1.0795586527293846
335,1.0430559201890257
336,1.0332932996207331
337,1.138769338141212
338,1.0798363967991746
339,1.0
340,1.0316129991819736
341,1.0583437892095358
342,1.0791004265219077
343,1.144739995207285
344,1.143584151217739
345,1.0283488422419391
346,1.0169491525423728
347,1.0534487906837862
348,1.0719844357976653
349,1.050240673886883
350,1.0831259333001495
351,1.1156563778356265
352,1.0403295750216826
353,1.06524962926347
354,1.0139275766016713
355,1.0144230769230769
356,1.0232242817037769
357,1.072812991094814
358,1.0298452468680914
359,1.0795228628230618
360,1.0030434782608695
361,1.0364762560220233
362,1.0879848628192998
363,1.083281623602803
364,1.1105769230769231
365,1.0
366,1.0442930153321976
367,1.0521907216494846
368,1.0286779466590192
369,1.0110381861575177
370,1.0142180094786728
371,1.0773890070236483
372,1.0215521691138516
373,1.0497178177909166
374,1.0272292040694193
375,1.0265937686753994
376,1.0593238358494579
377,1.0136354521756568
378,1.038547736441058
379,1.0381964388282596
380,1.0718884120171674
381,1.0845070422535212
382,1.0566480774875258
383,1.0705814289846687
384,1.02906050955414
385,1.0460772104607723
386,1.0534612748457848
387,1.0656104884892441
388,1.0564451561249
389,1.1473684210526314
390,1.0
391,1.0503922034704063
392,1.0477483593573207
393,1.0702063412179164
394,1.0196154593124878
395,1.0172496406324867
396,1.019943291153012
397,1.048906048906049
398,1.0182992465016147
399,1.1298442957877626
400,1.0243346620271083
401,1.2830643218501565
402,1.2893353360871198
403,1.0815494393476044
404,1.1923076923076923
405,1.0225959012086179
406,1.0942688805570433
407,1.112463614712887
408,1.1128298453139218
409,1.0977683315621678
410,1.0535068691250904
411,1.062330623306233
412,1.1655119322555811
413,1.0220264317180616
414,1.136672325976231
415,0.975023126734505
416,1.1537254901960785
417,1.1556459816887081
418,1.1595047341587763
419,1.0759327377824488
420,1.0946708463949844
421,1.0170400757336697
422,1.0863657660471655
423,1.0119453924914674
424,1.0831265508684864
425,1.0401384083044982
426,1.1146245059288538
427,1.1721902017291066
428,1.0412912912912913
429,1.0742609949531363
430,1.1252319109461968
431,1.0940615331729115
432,1.0511268079381095
433,1.201797385620915
434,1.087143625605164
435,1.0
436,1.0683105631456182
437,1.1096522556390975
438,1.065673662830061
439,1.0193596425912137
440,1.0708508573277258
441,1.0865834633385334
442,1.074608599779493
443,1.0670070197830248
444,1.0616497829232996
445,1.0277902552333944
446,1.0431943001335906
447,1.0672058030681764
448,1.0297840655249442
449,1.0501029512697324
450,1.078769230769231
451,1.0685999376364204
452,1.0943396226415094
453,1.0383516931864545
454,1.0101437024513946
455,0.99424
456,1.1059222222222223
457,1.095132743362832
458,1.088220675944334
459,1.0588012139605463
460,1.0828446601941746
461,1.0654664484451717
462,1.0661268556005399
463,1.0809716599190282
464,1.0667743672590198
465,1.001169590643275
466,1.0819928507596068
467,1.040816326530612
468,1.1986404833836857
469,1.2786069651741292
470,1.0844514601420678
471,1.1223849372384938
472,1.1640262751159196
473,1.1776425013835086
474,1.1144465290806755
475,1.0134390075809787
476,1.0516674495068108
477,1.107843137254902
478,1.250551876379691
479,1.0964849354375896
480,1.033860045146727
481,1.1021654636313158
482,1.002342704149933
483,1.0730554361839277
484,1.0720867208672087
485,1.0301470588235295
486,1.0505709624796085
487,1.2344322344322345
488,1.01664987113517
489,1.0646802325581395
490,1.050251256281407
491,1.0307587149692412
492,1.0036642819752224
493,1.0
494,1.0140630938806539
495,1.1417279912782776
496,1.0402955003357959
497,1.124052377670572
498,1.0637450199203187
499,1.074871794871795
500,1.0698051948051948
501,1.0397727272727273
502,1.0725663716814158
503,1.0100755667506296
504,1.0811470408785844
505,1.0123762376237624
506,1.0212765957446808
507,1.0217280163599183
508,1.0350944851523332
509,1.0657596371882085
510,1.0257480862908839
511,1.1213872832369942
512,1.0185456320156174
513,1.1859767529058867
514,1.0348222862632086
515,1.0
516,1.044595249636452
517,1.0153916838961636
518,1.0250447227191413
519,1.0347003154574133
