Date,AAPL,MSFT,GOOGL,INTC,CSCO,NVDA,ORCL,IBM,ADBE,TXN,AVGO,CRM,QCOM,MU,AMAT,CTSH,INTU,EBAY,HPQ,ADI,LRCX,ADSK,RHT,WDC,MCHP,CERN,NTAP,MSI,SWKS,STX,XLNX,SYMC,CTL,KLAC,MXIM,ANSS,SNPS,CTXS,IAC,AKAM,CA,ON,CDNS,IT,VRSN,FFIV,PTC,DOX,LDOS,MRVL,VMW,AMD,TER,JNPR,FTNT,TYL,MSCC,ULTI,GRMN,XRX,LOGM,MKSI,AZPN,CY,ATHN,CAVM,BLKB,FICO,ENTG,TDC,MPWR,ARRS,IDTI,NUAN,MDSO,SLAB,CREE,JCOM,CACI,CIEN,NCR,VSAT,SNX,CVLT,MANH,ACIW,SMTC,TECD,IDCC,VRNT,SATS,CRUS,NTCT,VIAV,MDRX,PLT,PBI,FNSR,SYNA,EFII,DDD
1/4/2010,1.015555762242315,1.0154199475065617,1.0109194483619217,1.0235294117647058,1.031328320802005,0.9898286937901498,1.0130452507134122,1.011841100076394,1.0084284937466015,0.9980813507290869,1.0311645708037178,1.0142334282228547,1.0146995244271508,1.0,1.0258249641319943,1.0324288550628722,1.0026033192320207,1.0157220320499227,1.0182503912630743,1.0028499050031667,1.0170874776842642,1.0102321920503738,1.0071197411003237,1.0251415628539071,1.00447504302926,1.022197962154294,0.9950523864959254,1.0270632545758327,1.0443974630021142,1.0384826827927431,1.0127693535514766,1.028507546115148,1.0124275062137529,1.0210176991150444,1.0083661417322833,1.0271514035895075,1.007181328545781,1.0295601735886863,1.00146484375,1.0228887134964484,1.0235975066785394,1.0056689342403626,1.021702838063439,1.0365853658536586,1.0206270627062706,1.0190673966396073,1.0201958384332928,1.0073606729758149,1.008976049114231,1.0134939759036146,1.0280792826805096,1.0020661157024793,1.02143522833178,1.0191226096737906,1.0244735344336937,1.0195881466599699,1.0259009009009008,1.0214504596527068,1.0482084690553746,1.0200908980783985,1.0215538847117793,1.0247126436781608,1.010204081632653,1.0018939393939394,1.0307250221043325,0.9974821653378095,1.022005924672027,1.015954950727358,1.0227272727272727,0.9821826280623609,1.0012515644555695,0.9991251093613298,1.0200927357032457,1.03026400515132,1.0256081946222793,0.9923522116577097,1.0083377683164805,1.016216216216216,1.0149437052200614,1.0166051660516604,1.0161725067385445,0.9782882315921964,1.03750815394651,1.0227848101265822,1.0320299500831946,1.0221456434656357,1.0164609053497942,1.0064294899271324,1.0470632530120483,0.9948051948051947,1.0173783515392254,1.0131964809384164,1.0314637482900137,1.025456251066007,1.0074147305981216,1.0207852193995381,1.0070298769771528,1.023542600896861,1.0551386623164765,1.0331534309946029,1.0309554782701038
1/5/2010,1.0017270196808283,1.0003231017770597,0.9955964480841217,0.9995210727969349,0.9955447549615227,1.0146024878312603,0.9987927565392354,0.9879199697999246,1.01644648153141,0.994232987312572,1.007423117709438,0.9957230686982091,1.024073285044738,1.0,0.9923076923076922,1.0113247863247863,1.0,0.9895417039467144,1.00419525797267,0.9984212188190716,0.9932296890672015,0.9848071679002727,0.9951799485861181,1.0265134776844898,0.9842357779300891,1.0590957636169456,0.9824510090669788,0.9861984240775462,1.015519568151147,0.9804129168872419,0.987391646966115,0.9945652173913044,1.0016366612111294,0.9888949079089924,0.9863347974621768,0.9775985663082437,0.9915329768270944,1.00070056543545,1.021940516821063,1.0297067901234567,0.996520226185298,0.9909808342728298,0.9901960784313725,1.0016042780748664,1.0105092966855296,0.9729529455353836,0.9928014397120575,1.0,0.9958132180235718,1.019020446980504,1.0385586412669268,1.0010309278350518,1.0036496350364963,0.9841795437821927,1.0216666666666667,1.0236453201970444,0.991218441273326,0.9946666666666667,1.002486016159105,1.0011611285817958,0.9955839057899902,1.025799214806506,0.9858585858585858,1.0226843100189036,1.005790263778683,1.0071518721076989,0.9933747412008281,0.9912240184757507,0.9777777777777777,1.0038872691933916,0.9958333333333332,0.9868651488616462,1.0015151515151517,1.015625,0.9712858926342073,0.9937513018121226,0.9938423645320197,0.9975822050290135,0.9804356595401372,1.0762250453720508,1.0008841732979663,1.0183338694113864,1.0088022634391702,0.9876237623762377,0.9862958484482064,0.9754761864015197,0.9652978600347023,1.0302385008517887,0.978784609852571,0.9900783289817233,0.9785261102977063,0.9942112879884226,1.0258620689655173,1.003555241382178,0.9779195289499509,0.9917043740573153,0.9607329842931936,1.0240963855421685,1.025355596784168,0.994776119402985,0.9983004145958334
1/6/2010,0.9840950574190958,0.9938630490956072,0.9747913286474138,0.9966459032103497,0.9934906427990238,1.0063965884861406,0.9854955680902499,0.9935040122277418,0.9978779840848805,0.9926527455529777,1.0078947368421052,0.998255033557047,0.9902225920532557,1.0,0.9978858350951375,1.0,0.9860434923726064,0.993650666077277,0.9906952430737063,0.9981024667931688,0.9954556930068165,1.0023734177215189,1.0,1.0008609556607835,0.9916434540389972,1.010532212885154,0.9928550163739207,1.0139947251846029,0.9906976744186046,0.9929805615550756,0.9932162809257782,1.0032786885245901,0.9607843137254902,0.9961654341276363,0.9891142998515585,0.9933547204399633,0.9982022471910112,0.9960338848010497,0.9918893129770991,0.9917572124391156,0.9934526407682236,1.012514220705347,1.0115511551155116,1.006940736785905,0.9892,1.0045696877380044,0.9963746223564953,0.9919972164231038,1.002627979941541,1.0088660755949603,1.009281767955801,0.9855818743563336,0.990909090909091,0.9730841121495327,1.0554649265905383,0.9995187680461982,0.9928017718715394,0.9892761394101877,0.9925604463732177,0.9907393170465978,1.007392804337112,1.0185893931109895,0.9938524590163934,1.0138632162661738,1.0108742004264393,1.009189640768588,1.003751563151313,1.0032618825722275,0.9829545454545455,0.989028718941594,0.9665271966527198,0.9760425909494232,1.0151285930408471,1.011076923076923,1.0154241645244215,1.0060783902745756,1.0414232607541156,0.9903053805138149,0.9979428101213742,1.0042158516020236,1.0212014134275618,1.0097915350600126,0.9386101589280149,1.0004177109440267,0.9848794442174091,0.9701754385964912,0.9904134212103055,0.9997933030177758,0.9750183688464364,1.0100210970464134,0.998503740648379,0.9970887918486171,0.9760827407886231,1.0506536286229256,0.9874560963371801,0.9946768060836502,1.0099909173478656,1.077005347593583,0.971652593486128,0.9759939984996249,1.0111692934712513
1/7/2010,0.9981518716861433,0.9896652583685407,0.9767203515352074,0.9903846153846154,1.0045045045045045,0.9804025423728815,0.9967293540474242,0.9965384615384616,0.9805954279638491,1.003116478379431,0.9937336814621411,0.9955627269060106,1.0289915966386554,1.0,0.989406779661017,0.9621804352419184,0.9967083607636604,0.9885143469556955,1.0003841283241874,0.9920785804816223,0.9982247020035506,1.0055248618784531,0.9812721989021634,0.9804301075268818,0.9947331460674157,1.0058764829803748,0.9976011994002999,1.0200758550543487,0.98859825620389,0.9809679173463838,0.9899558055443953,0.9978213507625273,0.9903628117913831,1.005499037668408,0.9944972486243122,1.0025374855824682,0.9972985141828005,0.9990618695557555,1.0048100048100048,1.000377786173026,1.0048330404217927,0.9988764044943821,1.0195758564437194,1.083775185577943,0.9862515163768703,0.9899545109931767,1.003638568829594,0.9849175727814801,1.0005234541862962,0.9768732654949122,0.9883950076636742,0.9895506792058516,1.0055045871559634,1.0049942374183634,1.002060793405461,0.9870004814636495,0.9877300613496933,0.9959349593495934,1.004684572142411,1.0046736224121036,0.9877690802348337,1.0150295222758992,0.9804123711340207,0.99179580674567,0.9989453701750686,0.9979304635761589,0.9904485049833889,1.0009289363678588,1.0077071290944124,0.9885807504078304,0.9848484848484848,0.9809090909090908,1.0044709388971684,0.9987827145465612,1.0126582278481011,0.9954166666666667,0.9938806731259562,0.9980420949583946,0.9857761286332716,1.0251889168765744,0.9930795847750865,1.0012511729746638,1.0092961487383798,0.9974947807933194,0.9863070539419087,0.986130198915009,0.9879007864488807,0.9911101922679347,1.003391107761869,0.9921671018276763,0.9965034965034965,0.9956204379562045,0.971523178807947,1.0056000315494735,0.9994918699186993,0.9988532110091742,1.0013489208633095,1.0297914597815292,0.9931719428926133,0.9930822444273636,1.0340051020408163
1/8/2010,1.0066482952109006,1.0068304216471826,1.0133313019737147,1.0111650485436892,1.0052996331023236,1.0021609940572662,1.0123051681706317,1.0100347356233113,0.994578476551911,1.0229126213592232,1.0073568050446664,1.0014856834143706,1.0100040832993058,1.0,1.038686652391149,1.0289855072463767,1.0264200792602376,1.0120486856909072,1.0074728576190657,1.0057489619929736,1.0251524390243902,1.0306122448979593,0.991773609740046,1.005044966001316,1.0060007059654077,0.997905643738977,1.0081154192966635,0.9544877089183547,1.01763907734057,0.9916851441241686,1.0146103896103895,1.0027292576419213,0.9971379507727535,1.0150396499863275,1.006036217303823,1.0069028992176714,1.0072234762979684,1.0271930625016559,1.006223073240785,1.0,1.0104940970703977,1.0,1.0144,1.0107632093933463,1.007790077900779,1.0139766417767568,1.0060422960725075,1.0146011396011396,0.9984285496066602,1.0113636363636362,1.0024368630926008,0.9957761351636747,1.0109489051094889,1.003440366972477,1.0339331619537275,1.0117073170731707,1.0112930547713157,1.0108843537414967,1.0503574759092322,0.9965132958181617,1.0039623576027736,0.9962982548915917,0.989484752891693,1.067095588235294,0.9964104729729729,1.015346329323932,1.0012578616352201,0.9981438515081207,1.0,1.0161716171617161,1.0114285714285716,0.9916589434661724,1.0044510385756675,1.0182815356489945,0.97625,1.005441607367099,1.0153925089789635,0.9857773418342325,0.9953994144709327,0.977067977067977,1.0165505226480835,0.999062792877226,1.0013157894736844,1.0020929259104228,0.9983172065628945,1.0042909797737152,1.0030618493570116,0.9730913642052565,0.9962448366503944,1.0,1.0005012531328321,0.9794721407624633,0.9911383776414451,0.9944311541629083,1.0061006609049312,1.0030616150019136,1.0,1.0501446480231438,1.0125,1.0061919504643964,1.0057730737917252
1/11/2010,0.991176538574575,0.987279843444227,0.9984882262529552,1.0057609217474797,0.9971613949716139,0.9859838274932614,1.0004051863857375,0.9895299961788306,0.9869174161896975,0.9870918754745635,1.006259780907668,0.9932569116655429,0.9963614311704063,1.0500963391136802,1.0218526663001648,0.9918907383696115,1.0045045045045045,0.9974532077454825,0.9969551268627336,0.9942838996506828,1.0267657992565056,0.9996191926884995,0.9867285998672859,1.0010912265386294,0.9985964912280703,0.97978570639567,0.9821109123434705,0.9896919867468401,1.0006666666666666,1.0257126886528787,0.9895999999999999,0.999455634186173,1.010332950631458,0.9956896551724139,0.9914999999999999,1.0038848263254114,0.9914836396234873,0.9696495556759142,1.0080875356803045,0.9966012084592145,0.9982691475551709,1.0089988751406074,1.0,0.9970958373668926,0.997152156224573,0.9903700906344411,1.0024024024024025,1.0115830115830116,0.9973780687209909,0.9925093632958801,0.9907182320441988,0.9692470837751856,1.03971119133574,0.998095238095238,0.9970164097463949,0.9889103182256511,0.9955332216638748,1.0016823687752356,1.0147972773009766,1.0245011847554089,0.9817464232856438,1.0175159235668791,1.004250797024442,0.9948320413436693,0.9724517906336089,1.0191993464052287,0.9945561139028476,1.0004649000464898,0.9827915869980878,1.008119519324456,0.9895697522816166,1.014018691588785,1.0014771048744462,1.0011968880909634,1.0230473751600513,0.9875104079933389,1.000673740946606,0.999502487562189,1.0002100840336134,0.9857502095557419,0.9965724078834619,0.9968730456535334,0.9894875164257556,0.9937343358395989,0.9785082174462705,0.9975532711304252,0.9981684981684983,0.995069667738478,1.0116848850358084,1.0,0.9864729458917836,0.9910179640718564,1.0247592847317746,0.9652364238671768,0.9590702374936837,0.9977107974055703,0.9851818590031434,1.0091827364554637,0.9929012345679014,1.0076923076923077,1.00816837147693
1/12/2010,0.9886259524182345,0.9933927981499835,0.9823162134007343,0.9836754176610979,0.9841398942659617,0.9661016949152543,0.9947347104090724,1.0079548965091134,0.9848108257387461,0.958076923076923,0.9849663037843442,0.9272233536999321,0.9837695272874823,0.9412844036697248,0.9549428379287155,1.0154905335628228,1.0,0.9889154575666693,0.9912281807297246,0.958479718939636,0.9350712044412263,0.9862857142857143,0.9781439139206456,0.9742751253542621,0.9834855938158819,0.9810597519729424,0.9851244687310262,0.9635430079323446,0.9800133244503665,0.9656675749318799,0.9721099434114795,1.0059912854030502,0.9974431818181817,0.9650974025974026,0.9591527987897126,0.9729114500341453,0.9855334538878843,0.9884681084978987,0.9900896649362907,0.991284577491474,0.9861291720849588,0.9464882943143812,0.9779179810725552,0.9985436893203883,0.9865361077111382,0.9727359389895138,0.9850209706411025,0.9934073560027759,1.001050762569843,0.960377358490566,0.9955387017622129,0.9463894967177243,0.9600694444444445,0.9870229007633587,0.9870324189526184,0.9839102876645538,0.9646662927650028,0.9892509237487404,0.9860017497812774,1.0079717444027028,0.9904522613065327,0.9963484611371936,1.0137566137566139,0.9601731601731601,0.9570712573545435,0.9539078156312626,0.9814736842105263,1.0009293680297398,0.9455252918287939,0.9784149484536083,0.968818620992534,0.9953917050691246,0.9705014749262537,0.9677226539151226,0.9943679599499374,0.9641652613827995,0.9750883689614543,0.9795918367346939,1.0035706784289016,0.9965986394557824,1.0249355116079104,0.9937264742785445,0.9804116865869854,0.9861286254728878,1.0017226528854437,1.0,0.9718654434250764,0.9864282636794485,0.9746646795827124,0.9868421052631579,0.9964448958862366,1.202416918429003,0.9677852348993289,0.9558742415885273,1.030558482613277,0.9900573613766731,1.0077484047402006,0.9563239308462238,0.9524401616412806,1.0145038167938931,1.0113625304136251
1/13/2010,1.0141064827139983,1.0093116062520786,0.9942587135281792,1.0170807453416149,1.0181818181818183,1.0135823429541595,1.009771986970684,0.9978545705309938,1.0173864273696018,1.004415897230028,0.9694736842105264,1.0030751208083173,1.004330789853578,1.0194931773879143,1.0049295774647888,1.0334745762711863,1.011531069827034,1.017673818159464,1.004810402336118,0.9996667777407531,1.0030975735673722,1.0139049826187716,1.013750429700928,1.0172298053255762,1.0085744908896035,1.01528384279476,1.0394453004622495,1.0270269378489316,1.0231135282121007,1.026523702031603,1.0087318087318087,1.0119112073632919,1.0082597550555397,1.0117746005046258,1.0168243953732914,1.0070191857744502,1.0096330275229357,1.0116664274779947,1.036701620591039,0.9954128440366972,1.0180219780219781,1.011778563015312,1.0306451612903225,1.0505590666018474,1.0090984284532671,1.0268522148177186,1.010948905109489,0.9734544184421936,0.9957975306182648,1.0162082514734776,1.0181492269773693,1.0578034682080926,0.9864376130198915,1.0239752513534417,0.9823143001515918,0.9990089197224975,0.9883720930232559,1.0071307300509338,1.0254362614611061,1.0113012038891582,1.0345002536783359,0.9963350785340314,1.0,1.0315599639314699,1.0412112932604736,0.9857142857142858,1.0094380094380095,1.0171773444753947,1.022633744855967,0.9967072769180112,0.9981867633726201,1.0592592592592591,1.0167173252279635,1.015441630636195,0.9981120201384518,1.0104940970703977,1.018125323666494,1.0045731707317074,1.0077438258685643,1.0290102389078497,1.0192953020134228,0.9857954545454546,1.0006772773450727,0.9991474850809889,0.9952708512467755,1.0158695294053044,1.027690371302706,1.015068792312732,1.003822629969419,0.9920000000000001,0.9994903160040773,0.9824120603015076,1.0339805825242718,1.0145754525442927,1.0199386503067485,1.011973735032831,1.0072365445499774,1.0409134157944815,0.9954308093994778,1.0105342362678706,1.0248514446556163
1/14/2010,0.9942079360912375,1.0200988467874794,1.0047013675282324,1.0248091603053435,1.0125811688311688,0.9843662758235622,1.021774193548387,1.015971742302081,0.9895259095920617,0.9876099120703438,1.000542888165038,1.01007299270073,0.9932238193018479,1.025812619502868,1.0056061667834617,0.9862648626486265,1.006333122229259,0.969494699326467,1.0055550400283446,0.999,0.986618630983016,1.0133333333333334,1.0094947439810105,1.0068191816981962,0.9929153382925966,0.9983022071307301,0.9976282241328195,1.0144734770721489,1.0186046511627906,1.0082462891698736,0.9938169826875515,1.0048154093097914,1.0008474576271187,0.969797727902466,0.9963805584281282,1.0104553903345725,1.008178100863244,1.0136479433512824,0.9954022988505746,1.032258064516129,1.0129533678756477,0.9906868451688009,0.9890453834115807,1.020360944007404,0.9971311475409836,0.9952280969650696,1.0294825511432009,1.0200932902762827,1.002637147033931,0.9859835669405509,1.0442341549295775,0.9836065573770492,0.9899175068744271,0.9947129909365559,1.023662551440329,1.0138888888888888,1.0188235294117647,1.0289952798381659,1.0149985578309777,0.9932950516548203,1.007356547327121,1.001050972149238,1.0125260960334028,0.9833916083916084,0.99781325169473,1.0,1.0016999575010623,1.004107713372889,1.0100603621730382,1.0036339610175091,1.0099909173478656,1.007867132867133,1.0104633781763825,1.0291970802919708,0.9936948297604036,0.9885331025530073,0.9808409630383181,0.9929185634800202,1.009968847352025,0.9933665008291874,1.0181069958847735,1.0115273775216138,1.0050761421319796,1.0042662116040955,1.0077753779697625,1.0066126126126127,1.0006123698714025,0.9995697074010328,0.9980959634424981,0.975806451612903,1.0020397756246813,0.9948849104859335,1.0040241448692153,1.0047816653676827,0.9674185463659148,1.0057251908396947,0.9995509654243377,1.0009140767824498,0.9973770491803279,1.0052122114668653,0.9937323943661972
1/15/2010,0.9832879880743083,0.9967700258397932,0.9833007464496556,0.9683426443202979,0.9779559118236473,0.9705048213272831,0.9960536700868192,0.995994255914141,0.9991643454038996,0.9915014164305949,0.9896907216494845,0.9919063448475213,1.0033078354351872,0.9440820130475304,0.9567944250871081,0.9960507171066307,0.9899307740717432,0.9820762848271494,0.9992365739789177,0.9662996329662997,0.9603547209181011,0.9804511278195488,0.9768223043332214,0.9608914135896874,0.9771673207277917,0.9868480725623583,0.9851411589895989,0.9831361396485984,0.964122635355512,0.9689203925845147,0.9755288262131896,1.003727369542066,0.9898391193903472,0.9525714285714286,0.9678256357031655,0.9965509312485629,0.9900856241550247,1.003484127539477,0.9852193995381062,0.9899553571428572,0.9927536231884058,0.9388954171562868,0.9841772151898733,0.9945578231292517,0.9856144677353063,0.9856156501726122,0.9637638807714786,1.001406964474147,0.9947376599757122,0.9598039215686275,0.9677555321390937,0.9822222222222222,0.9564814814814814,1.0091116173120729,0.9864321608040201,1.0019569471624266,0.9878752886836027,1.0009829619921364,0.998294970161978,0.9943769613389406,0.9795520934761442,0.9606299212598425,1.0154639175257731,0.9813333333333333,0.9903572211264517,0.985080988917306,0.9932117098005939,1.0027272727272727,0.9681274900398408,0.9901250822909808,0.9797661870503598,0.9705117085862967,0.9748520710059172,0.9751773049645389,0.9873096446700508,0.9805209017290435,0.9336214347450302,0.9842078451349975,0.9979436561793131,0.9707846410684474,0.973322554567502,0.9354226020892688,0.9801346801346802,0.997875955819881,0.9785683669095585,0.9850716881164193,0.9718482252141983,0.9750322858372793,0.9813048454788248,1.0027548209366393,0.9872773536895675,1.0012853470437018,0.9953239812959251,0.978553459119497,0.9906735751295337,0.9734345351043642,0.9851752021563341,0.978082191780822,1.0016436554898092,0.9592592592592593,0.9661493397585807
